id,news_title_en,news_title_ar,news_brief_en,news_brief_ar,stock_id,news_link_en,news_link_ar
"2277","distribute cash dividends","توزيع أرباح","Distributing cash dividends to shareholders at 50% of the capital (equivalent to 5 riyals per share), as dividends for the fiscal year 2022, due date: May 9, 2023, dividend payment date: later.","توزيع أرباح نقدية على المساهمين بنسبة 50 % من رأس المال (ما يعادل 5 ريالات للسهم)، كأرباح عن العام المالي 2022 ، تاريخ استحقاق : 9 مايو 2023 ، موعد صرف الأرباح :
لاحقاً","7202","",""
"2276","quarterly statement","البيان ربع سنوي","Availability of the quarterly statement of the Fund for the period ending on 09-09-1444","إتاحة البيان ربع سنوي لـلصندوق  للفترة المنتهية في 1444-09-09","4347","https://t.co/6Y3oRb3mrY","https://t.co/wumd7Oj4Kf"
"2275","quarterly statement","البيان ربع سنوي","Availability of the quarterly statement of the Fund for the period ending on 09-09-1444","إتاحة البيان ربع سنوي لـلصندوق  للفترة المنتهية في 1444-09-09","4333","https://t.co/dznawYo0ZE","https://t.co/eV2NJf8leC"
"2274","distribute cash dividends","توزيع أرباح","Distributing cash dividends (2 Saudi riyals) to the company's shareholders for the second half of 2022
Eligibility date: for the owners of the shares on the due day, Thursday, May 18, 2023 AD
Distribution date: Sunday, June 4, 2023 AD","توزيع أرباح نقدية (2 ريال سعودي) على مساهمي الشركة عن النصف الثاني من عام 2022م 
تاريخ الأحقية:  لمالكين الأسهم يوم الإستحقاق الخميس الموافق 18 مايو 2023م 
تاريخ التوزيع : يوم الأحد الموافق 4 يونيو 2023م","4003","https://t.co/zKzorTz0ZG","https://t.co/vSGZ7aIAGI"
"2273","Financial results for the period ending March 31, 2023 (three months)","النتائج المالية للفترة المنتهية في 31 مارس 2023 (ثلاثة أشهر)","Profits decreased to 84.4 million riyals (-13%) by the end of the first quarter of 2023","انخفاض  الأرباح إلى 84.4 مليون ريال (-13%) بنهاية الربع الأول 2023","4003","https://t.co/RUvj2w8y7t","https://t.co/NsQ2l9LxCK"
"2272","Appointment of a CEO","تعيين رئيس تنفيذي","The Board of Directors decided on 04-12-2023 AD to appoint Mr. Jamil Abdullah Al-Mulhim as CEO of the company, with Mr. Abdullah Ibrahim Al-Huwaish continuing as Managing Director","قرر مجلس الإدارة في 12-04-2023م تعيين الأستاذ/ جميل عبدالله الملحم رئيساً تنفيذياً للشركة، مع استمرار الأستاذ عبدالله إبراهيم الهويش عضواً منتدباً","4080","https://t.co/ZcIPRXNpId","https://t.co/VBQEMbmDOi"
"2271","quarterly statement","البيان ربع سنوي","Availability of the fund’s quarterly statement for the period ending on March 31, 2023.","إتاحة البيان ربع سنوي للصندوق  للفترة المنتهية في 31 مارس 2023م.","4340","https://t.co/xCRR460pXf","https://t.co/AJ1ntQo9ep"
"2270","Signing a contract","توقيع عقد","Concluding a land lease contract with the Saudi Organization for Industrial Cities and Technology Zones “MODON” The value of the contract is 112,549 Saudi riyals annually for a period of twenty years, in addition to an amount for the allocation of 28,137.37 Saudi riyals per month.","إبرام عقد إيجار أرض مع الهيئة السعودية للمدن الصناعية ومناطق التقنية ""مدن"" قيمة العقد	112,549 ريال سعودي سنوياً لمدة عشرين عاماً بالإضافة الى مبلغ مقابل التخصيص وقدره 28,137.37 ريال سعودي شهرياً","4141","https://t.co/1qw1kIZTxv","https://t.co/uLvr4u4y7r"
"2269","latest developments","آخر التطورات","The Memorandum of Understanding was extended for a period of 6 months, from April 13, 2023 AD to October 12, 2023 AD, with all terms and conditions of the Memorandum of Understanding remaining unchanged.","تم تمديد مذكرة التفاهم لمدة 6 اشهر من تاريخ 13 ابريل 2023م حتى 12اكتوبر 2023م، مع بقاء جميع بنود وشروط مذكرة التفاهم على حالها","4004","https://t.co/M64HxwXfR2","https://t.co/uQQoy41dzN"
"2268","split the nominal value of the share","تجزئة القيمة الاسمية للسهم","Divide the nominal value of one share from ten riyals (10) per share to one riyal (0.10) ten halalas per share, so that the number of shares of the company after the amendment becomes (500,000,000) shares instead of (5,000,000) shares","تجزئة القيمة الأسمية للسهم الواحد من عشرة ريالات (10) للسهم الواحد إلى ريال (0.10) عشر هللات للسهم الواحد ليصبح عدد أسهم الشركة بعد التعديل (500.000.000) سهم بدلاً من (5.000.000) سهم","9544","https://t.co/NwOBhr3yfm","https://t.co/M8zXOdk1kk"
"2267","Signing a contract","توقيع عقد","""Signing a contract with the Saudi Football Association with a contract value of 2,439,702 for a period of three months.""","توقيع عقد مع الاتحاد السعودي لكرة القدم بقيمة عقد	2,439,702 لمدة ثلاثة شهور","9560","https://t.co/k9HdNL6nab","https://t.co/cLsoKl5zYO"
"2266","Quarterly statement","البيان ربع السنوي","Availability of the quarterly statement of Alkhabeer REIT Fund for the period ending on 03-31-2023","إتاحة البيان ربع سنوي  لـ صندوق الخبير ريت للفترة المنتهية في 2023-03-31","4348","https://t.co/DQfX3egwlw","https://t.co/eQsVBvclMg"
"2265","Quarterly statement","البيان ربع السنوي","Availability of the quarterly statement of Alkhabeer Growth and Income Trading Fund for the period ending on 03-31-2023","إتاحة البيان ربع السنوي لـ صندوق الخبير للنمو والدخل المتداول للفترة المنتهية في 2023-03-31","4701","https://t.co/HVOac2q4EX","https://t.co/yReiiJlM3O"
"2264","Quarterly statement","البيان ربع السنوي","Availability of the quarterly statement of Al-Maather REIT Fund for the period ending on 03/31/2023.","إتاحة البيان ربع سنوي لصندوق المعذر ريت للفترة المنتهية في 31/03/2023م.","4334","https://t.co/k72h3uBDST","https://t.co/Pd5RWJ5Ijn"
"2263","Quarterly statement","البيان ربع السنوي","Availability of the quarterly statement of the SEDCO Capital REIT Fund for the period ending on March 31, 2023.","إتاحة البيان الربع سنوي لصندوق سدكو كابيتال ريت عن الفترة المنتهية في 31 مارس 2023م.","4344","https://t.co/YTBR8JoXUV","https://t.co/jpgGXlMC1g"
"2262","Signing an agreement","توقيع اتفاقية","Signing a sale and purchase agreement with Al-Reyada Model Education Company to acquire 51%","توقيع اتفاقية بيع وشراء مع  شركة الريادة النموذجية للتعليم للاستحواذ على نسبة (51%)","4290","https://t.co/ElaAOqKQOi","https://t.co/WDQqwS0V1b"
"2261","latest developments","آخر التطورات","Termination of the (non-binding) memorandum of understanding without reaching a final agreement between the two parties to complete the deal without any obligation on either party","إنهاء مذكرة التفاهم (غير الملزمة) دون التوصل لاتفاق نهائي بين الطرفين لإنجاز الصفقة دون أي التزام على أي من الطرفين","4290","https://t.co/e3FMazFz4A","https://t.co/qau5YaibyM"
"2260","Quarterly statement","البيان ربع السنوي","Availability of the quarterly statement of Yaqeen Petrochemical Traded Fund for the period ending on 03-31-2023","إتاحة البيان ربع السنوي لـ صندوق يقين المتداول لقطاع البتروكيماويات للفترة المنتهية في 2023-03-31","9401","https://t.co/KUzFH2WDqc","https://t.co/aVMoOFJ9MK"
"2259","Quarterly statement","البيان ربع السنوي","Availability of the quarterly statement of Yaqeen Saudi Equity Traded Fund for the period ending on 03-31-2023","إتاحة البيان ربع السنوي لـ صندوق يقين المتداول للأسهم السعودية للفترة المنتهية في 2023-03-31","9400","https://t.co/v1sJePjHhE","https://t.co/PA1Ml7j1RZ"
"2258","Signing an agreement","توقيع اتفاقية","The signing of the water purchase agreement by Rawabi Desalination Company for the date of signing the contract 09-21-1444 corresponding to 04-12-2023, with a contract value of 2.54 billion riyals for a period of 25 years","توقع اتفاقية شراء المياه من قبل شركة روابي لتحلية المياه لتاريخ توقيع العقد 1444-09-21 الموافق 2023-04-12  بقيمة عقد 2.54 مليار ريال لمدة 25 سنة","2082","https://t.co/j2GGEtWEHN","https://t.co/jaeJxIZSiv"
"2257","Signing a contract","توقيع عقد","Signing a management contract with Hilton for the purpose of operating an asset owned by AlAhli REIT Fund 1","توقيع عقد الإدارة مع الهيلتون لغرض تشغيل أحد الأصول المملوكة صندوق الأهلي ريت 1","4338","https://t.co/uAssck4qKH","https://t.co/wa7gvVv8T5"
